Name,playerid,tot
Frandy De La Rosa,sa736663,-1.0
Frank Crinella,sa873985,-1.0
Frank Diaz,sa200361,-1.0
Frank Herrera,sa3005897,-1.0
Frainyer Chavez,sa3007019,-1.0
Ford Proctor,sa876187,-1.0
Ezequiel Duran,sa3005271,-1.0
Felix Perez,sa547904,-1.0
Ezequiel Pagan,sa3007975,-1.0
Ezequiel Tovar,sa3008239,-1.0
Fabian Andrade,sa917083,-1.0
Fabian Pena,sa3007303,-1.0
Fabian Pertuz,sa3005500,-1.0
Fabricio Macias,sa927338,-1.0
Fadriel Cruz,sa3005476,-1.0
Farlyn Manon,sa3005900,-1.0
Federico Polanco,sa3005571,-1.0
Felix Familia,sa3003213,-1.0
Felix Fernandez,sa872795,-1.0
Felix Osorio,sa832300,-1.0
Felix Stevens,sa3008946,-1.0
Fleury Nova,sa3005620,-1.0
Felix Valerio,sa3005613,-1.0
Fernando Brazoban,sa3009327,-1.0
Fernando Diaz,sa3009338,-1.0
Fernando Flores,sa594366,-1.0
Fernando Kelli,sa917351,-1.0
Fernando Perez,sa657942,-1.0
Fernando Valdez,sa917280,-1.0
Fernando Villegas,sa3007642,-1.0
Fernery Ozuna,sa739259,-1.0
Fidel Castro,sa3003175,-1.0
Fidel Mejia,sa872516,-1.0
Flemin Bautista,sa3005940,-1.0
Enrique Osorio,sa509128,-1.0
Enrique Batista,sa3003304,-1.0
Enmanuel Valdez,sa917288,-1.0
Edgar Duran,sa503253,-1.0
Dylan Tice,sa876269,-1.0
Dyron Campos,sa3008937,-1.0
Edangel Tovar,sa3005902,-1.0
Eddie Hernandez,sa917310,-1.0
Eddie Silva,sa3007942,-1.0
Eddy Alvarez,sa806877,-1.0
Eddy Diaz,sa3004979,-1.0
Eddy Martinez,sa914203,-1.0
Eddy Reynoso,sa878527,-1.0
Eddys Leonard,sa3005554,-1.0
Edgar Cabral,sa738507,-1.0
Edgar Corcino,sa502309,-1.0
Edgar Made,sa3003244,-1.0
Dylan Harris,sa3007918,-1.0
Edgar Martinez,sa3005790,-1.0
Edgar Munoz,sa596283,-1.0
Edgar Robles,sa3005272,-1.0
Edgardo Fermin,sa872571,-1.0
Edickson Soto,sa3003250,-1.0
Edidson Rojas,sa3003427,-1.0
Edilberto Mendoza,sa3003240,-1.0
Edison Lantigua,sa828163,-1.0
Edison Mora,sa3007315,-1.0
Edmond Americaan,sa3008341,-1.0
Edson Garcia,sa691751,-1.0
Eduard Pinto,sa579381,-1.0
Dylan Rosa,sa3004285,-1.0
Dylan Hardy,sa3007060,-1.0
Enmanuel Pire,sa3005562,-1.0
Drew Mount,sa3006728,-1.0
Doran Turchin,sa3006680,-1.0
Dorssys Paulino,sa659464,-1.0
Drevian Williams-Nelson,sa3007829,-1.0
Drew Avans,sa3006937,-1.0
Drew Campbell,sa3011264,-1.0
Drew Ellis,sa3004687,-1.0
Drew Ferguson,sa875766,-1.0
Drew Jackson,17807,-1.0
Drew Longley,sa659756,-1.0
Drew Lugbauer,sa829268,-1.0
Drew Maggi,sa549144,-1.0
Drew Mendoza,sa3011256,-1.0
Drew Stankiewicz,sa599531,-1.0
Dylan Davis,sa709037,-1.0
Drew Ward,sa737690,-1.0
Dustin DeMuth,sa709557,-1.0
Dustin Garneau,9433,-1.0
Dustin Geiger,sa549747,-1.0
Dustin Harris,sa3010279,-1.0
Dustin Houle,sa598106,-1.0
Dustin Martin,sa328277,-1.0
Dustin Peterson,15189,-1.0
Dwanya Williams-Sutton,sa875819,-1.0
Dylan Burdeaux,sa3004172,-1.0
Dylan Busby,sa915789,-1.0
Dylan Cozens,15115,-1.0
Eduardo Arredondo,sa508008,-1.0
Eduardo Diaz,sa917182,-1.0
Eduardo Lopez,sa3009275,-1.0
Elvis Perez,sa872780,-1.0
Eliezer Alvarez,sa657261,-1.0
Eliezer Ortiz,sa508491,-1.0
Elih Marrero,sa3007822,-1.0
Elio Prado,sa3008807,-1.0
Eliseo Aldazaba,sa509444,-1.0
Ellian Rondon,sa3005785,-1.0
Elliot Soto,sa390666,-1.0
Elmer Reyes,sa506274,-1.0
Elvin De Jesus,sa3005782,-1.0
Elvin Ozoria,sa3005929,-1.0
Elvis Escobar,sa657855,-1.0
Elvis Peralta,sa1170420,-1.0
Elvis Sabala,sa872452,-1.0
Eduardo Navas,sa828438,-1.0
Elys Escobar,sa827077,-1.0
Emilio Gustave,sa880795,-1.0
Emilson Rosado,sa3005543,-1.0
Emir Velasquez,sa3003355,-1.0
Emmanuel Avila,sa393008,-1.0
Emmanuel Guerra,sa3005753,-1.0
Emmanuel Marrero,sa829119,-1.0
Emmanuel Rivera,sa875798,-1.0
Emmanuel Tapia,sa736698,-1.0
Endy Estrada,sa3008935,-1.0
Endy Rodriguez,sa3008272,-1.0
Engelb Vielma,15481,-1.0
Eliezer Alfonzo,sa3003262,-1.0
Eliezel Stevens,sa3005773,-1.0
Elier Hernandez,sa659238,-1.0
Elian Gonzalez,sa3002871,-1.0
Eduardo Revilla,sa870576,-1.0
Eduardo Santos,sa592344,-1.0
Eduardo Torrealba,sa917095,-1.0
Eduardo Valencia,sa3006622,-1.0
Eduardo Vaughan,sa3008810,-1.0
Eduardo de Oleo,sa597686,-1.0
Eduarqui Fernandez,sa3008749,-1.0
Edward Romero,sa3008796,-1.0
Edwin Diaz,sa738152,-1.0
Edwin Espinal,sa596971,-1.0
Edwin Figuera,sa872730,-1.0
Edwin Gil,sa3005798,-1.0
Edwin Lora,sa737245,-1.0
Edwin Mateo,sa3003364,-1.0
Edwin Moreno,sa597061,-1.0
Edwin Peralta,sa3006081,-1.0
Edwin Rodriguez,sa828243,-1.0
Edwin Sano,sa916735,-1.0
Edwin Ventura,sa872772,-1.0
Edwin Yon,sa872464,-1.0
Efren Navarro,9854,-1.0
Eguy Rosario,sa917140,-1.0
Eleardo Cabrera,sa826658,-1.0
Elehuris Montero,sa872477,-1.0
Eliam Arias,sa3006211,-1.0
Frank Schwindel,15351,-1.0
Frankie Rios,sa3003953,-1.0
J.J. Matijevic,sa829488,-1.0
Herlis Rodriguez,sa597740,-1.0
Henderson De Oleo,sa872784,-1.0
Henderson Perez,sa917304,-1.0
Hendrik Clementina,sa828422,-1.0
Henri Lartigue,sa918028,-1.0
Henrry Pedra,sa827246,-1.0
Henry Castillo,sa736756,-1.0
Henry Pujols,sa917341,-1.0
Henry Quintero,sa3004940,-1.0
Henry Ramos,sa548440,-1.0
Henyer Gomez,sa3010874,-1.0
Herard Gonzalez,sa3005750,-1.0
Heriberto Hernandez,sa3005630,-1.0
Herson Perez,sa917640,-1.0
Heiker Meneses,sa506229,-1.0
Hidekel Gonzalez,sa828332,-1.0
Hill Alexander,sa1170495,-1.0
Hosea Nelson,sa918155,-1.0
Hoy Jun Park,sa877610,-1.0
Hudson Potts,sa917936,-1.0
Hugo Cardona,sa3003339,-1.0
Humberto Castro,sa633745,-1.0
Humberto Sosa,sa454224,-1.0
Hunter Cole,sa603087,-1.0
Hunter Feduccia,sa3007872,-1.0
Hunter Hargrove,sa3004039,-1.0
Hunter Hearn,sa3010591,-1.0
Heliot Ramos,sa3004693,-1.0
Hector Vizcaino,sa3005505,-1.0
Hunter Jones,sa548556,-1.0
Hanser Valerio,sa3005631,-1.0
Gunnar Schubert,sa3007080,-1.0
Gunnar Troutwine,sa3006785,-1.0
Gunner Pollman,sa918593,-1.0
Gustavo A. Rodriguez,sa3009274,-1.0
Gustavo Nunez,sa446859,-1.0
Gustavo Polanco,sa871442,-1.0
Hagen Danner,sa3004501,-1.0
Hagen Owenby,sa3003180,-1.0
Hamlet Marte,sa597218,-1.0
Hans Wilson,sa507241,-1.0
Hansel Moreno,sa833676,-1.0
Hansel Otamendi,sa3009340,-1.0
Harrison Dinicola,sa3006928,-1.0
Hector Vargas,sa736941,-1.0
Harrison Freed,sa3010041,-1.0
Harrison Wenson,sa738936,-1.0
Harvin Mendoza,sa916997,-1.0
Hasuan Viera,sa3005596,-1.0
Hayden Senger,sa3007009,-1.0
Heath Quinn,sa737904,-1.0
Hector Guerrero,sa3003254,-1.0
Hector Hernandez,sa509125,-1.0
Hector Leon,sa3005553,-1.0
Hector Martinez,sa3002845,-1.0
Hector Martinez,sa827974,-1.0
Hector Martinez,sa875333,-1.0
Hunter Jarmon,sa3004524,-1.0
Hunter Lee,sa3007325,-1.0
Frankie Tostado,sa3007030,-1.0
Ivan Jimenez,sa652169,-1.0
Ismael Alcantara,sa3003345,-1.0
Ismael Jaime,sa3003287,-1.0
Ismael Munguia,sa917132,-1.0
Ismaldo Rodriguez,sa872731,-1.0
Israel Nunez,sa392885,-1.0
Israel Pineda,sa3004385,-1.0
Isrrael De La Cruz,sa828863,-1.0
Issmael Salas,sa201344,-1.0
Ivan Araujo,sa509253,-1.0
Ivan Bellazetin,sa508654,-1.0
Ivan Castillo,sa657222,-1.0
Ivan Herrera,sa3003191,-1.0
Ivan Johnson,sa1169627,-1.0
Isidro Pina,sa509466,-1.0
Ivan Terrazas,sa254504,-1.0
Iverson Leonardo,sa3005766,-1.0
Izzy Wilson,sa877504,-1.0
J.B. Woodman,sa738989,-1.0
J.C. Cardenas,sa875166,-1.0
J.C. Escarra,sa738605,-1.0
J.C. Millan,sa922148,-1.0
J.C. Rodriguez,sa736688,-1.0
J.D. Orr,sa3009875,-1.0
J.D. Osborne,sa3005053,-1.0
J.D. Williams,sa875735,-1.0
J.J. Franco,sa550147,-1.0
Ismael Alcantara,sa3002862,-1.0
Isiah Gilliam,sa829343,-1.0
Hunter Owen,sa918597,-1.0
Imeldo Diaz,sa872851,-1.0
Hunter Steinmetz,sa3007043,-1.0
Hunter Stovall,sa3008181,-1.0
Hutton Moyer,sa875235,-1.0
Ian Dawkins,sa3006685,-1.0
Ian Evans,sa3006874,-1.0
Ian Miller,15156,-1.0
Ian Strom,sa918511,-1.0
Ibandel Isabel,sa737017,-1.0
Ignacio Valdez,sa657563,-1.0
Iker Franco,sa203900,-1.0
Ildemaro Escalona,sa917005,-1.0
Imanol Vargas,sa3004972,-1.0
Iraj Serrano,sa916710,-1.0
Isaias Tejeda,sa550534,-1.0
Irving Lopez,sa3002878,-1.0
Irving Ortega,sa872446,-1.0
Isaac Bellony,sa3009542,-1.0
Isaac Collins,sa3009884,-1.0
Isaac De Leon,sa3008784,-1.0
Isaac Galloway,5238,-1.0
Isaac Rodriguez Salazar,sa878470,-1.0
Isael Soto,sa830217,-1.0
Isaiah Henry,sa3004970,-1.0
Isaiah Pasteur,sa3008138,-1.0
Isaias Lucena,sa736921,-1.0
Isaias Quiroz,sa829275,-1.0
Gunnar Heidt,sa827195,-1.0
Guillermo Quintana,sa3005916,-1.0
Guillermo Granadillo,sa917297,-1.0
Garrett Whitley,sa874244,-1.0
Gabriel Quintana,sa548052,-1.0
Gabriel Rodriguez,sa3008744,-1.0
Gage Canning,sa3006711,-1.0
Galli Cribbs Jr.,sa708444,-1.0
Garabez Rosa,sa455978,-1.0
Gareth Morgan,sa828708,-1.0
Garrett Benge,sa875340,-1.0
Garrett Brown,sa602676,-1.0
Garrett Hiott,sa3009972,-1.0
Garrett Hope,sa879514,-1.0
Garrett Kennedy,sa875722,-1.0
Garrett McCain,sa915823,-1.0
Garrett Wolforth,sa876111,-1.0
Gabriel Moreno,sa3003226,-1.0
Garrison Schwartz,sa3003956,-1.0
Garvis Lara,sa828305,-1.0
Gaspar Palacio,sa187955,-1.0
Gavin Collins,sa857219,-1.0
Gavin Garay,sa3004135,-1.0
Gavin Jones,sa3010049,-1.0
Gavin LaValley,sa828878,-1.0
Gavin Sheets,sa829797,-1.0
Genaro Andrade,sa544823,-1.0
Gene Cone,sa874078,-1.0
Geoandry Montilla,sa826787,-1.0
George Bell,sa3007067,-1.0
Gabriel Noriega,sa455932,-1.0
Gabriel Mejia,sa828213,-1.0
Guarner Dipre,sa3005793,-1.0
Freddy Rodriguez,sa830209,-1.0
Franklin Garcia,sa873167,-1.0
Franklin Labour,sa916848,-1.0
Franklin Linares,sa3009820,-1.0
Franklin Navarro,sa655913,-1.0
Franklin Rollin,sa827951,-1.0
Franklin Soto,sa3003328,-1.0
Franklin Tineo,sa828342,-1.0
Franklin Torres,sa830300,-1.0
Franly Mallen,sa827978,-1.0
Freddvil Chevez,sa3003413,-1.0
Freddy De Jesus,sa3003205,-1.0
Freddy Fermin,sa918173,-1.0
Freddy Valdez,sa3009190,-1.0
Gabriel Martinez,sa3008865,-1.0
Frederick Cuevas,sa872550,-1.0
Freuddy Batista,sa3002866,-1.0
Freudis Nova,sa3003195,-1.0
Gabe Snyder,sa3006880,-1.0
Gabriel Arias,sa3004047,-1.0
Gabriel Bracamonte,sa828587,-1.0
Gabriel Cancel,sa875231,-1.0
Gabriel Garcia,sa875999,-1.0
Gabriel Guerrero,14528,-1.0
Gabriel Gutierrez,sa286640,-1.0
Gabriel Lino,sa548048,-1.0
Gabriel Maciel,sa919532,-1.0
George Valera,sa3006872,-1.0
Geraldi Diaz,sa3002635,-1.0
Geraldo Perdomo,sa3003290,-1.0
Greg Jones,sa3010151,-1.0
Grant Fennell,sa3007100,-1.0
Grant Heyman,sa658171,-1.0
Grant Kay,sa829446,-1.0
Grant Koch,sa3008180,-1.0
Grant Lavigne,sa3007743,-1.0
Grant Little,sa3008031,-1.0
Grant McCray,sa3010042,-1.0
Grant Williams,sa3006724,-1.0
Grant Witherspoon,sa3007047,-1.0
Grayson Byrd,sa3010387,-1.0
Greg Cullen,sa3007069,-1.0
Greg Deichmann,sa3004977,-1.0
Greg Lambert,sa3004289,-1.0
Geraldo Quintero,sa3008942,-1.0
Greg Pickett,sa875193,-1.0
Gregor Blanco,3123,-1.0
Gregori Rivero,sa735842,-1.0
Gregorio Petit,3812,-1.0
Gregory Guerrero,sa917296,-1.0
Greifer Andrade,sa826675,-1.0
Grenny Cumana,sa735846,-1.0
Gresuan Silverio,sa917004,-1.0
Greyson Jenista,sa3007044,-1.0
Griffin Benson,sa918512,-1.0
Griffin Conine,sa876060,-1.0
Griffin Garabito,sa839988,-1.0
Granden Goetzman,sa597785,-1.0
Grae Kessinger,sa3010327,-1.0
Gosuke Katoh,sa737619,-1.0
Gorkys Hernandez,4146,-1.0
Gerard Ramos,sa3005536,-1.0
Gerardo Nunez,sa917491,-1.0
Gerrion Grim,sa829326,-1.0
Gersel Pitre,sa828176,-1.0
Gerson Manzanillo,sa393018,-1.0
Gerson Molina,sa3008657,-1.0
Geury Estevez,sa3008832,-1.0
Ghordy Santos,sa3003331,-1.0
Gianpaul Gonzalez,sa829276,-1.0
Gift Ngoepe,10340,-1.0
Gilbert Lara,sa877337,-1.0
Gilberto Celestino,sa914313,-1.0
Gilberto Galaviz,sa597945,-1.0
Gilberto Jimenez,sa3005507,-1.0
Gilberto Mejia,sa201453,-1.0
Gilberto Vizcarra,sa3002865,-1.0
Gio Brusa,sa659068,-1.0
Gio Dingcong,sa3007082,-1.0
Gionti Turner,sa3007326,-1.0
Gioser Tejeda,sa917466,-1.0
Gioskar Amaya,sa547898,-1.0
Giovanny Alfonzo,sa875291,-1.0
Giuseppe Peguero,sa3005801,-1.0
Givaine Basilia,sa3005491,-1.0
Gleyvin Pineda,sa872540,-1.0
Zeek White,sa874992,-1.0
